latitude,longitude,occupancy_status,route_end,route_number,route_start,taxi_id,time,cell,row,column,distance_in_km,duration_in_seconds
22.612167000000003,114.029068,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:32:55,12-20,12,20,31.614528798322958,1863.0000000000002
22.612167000000003,114.028702,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:33:05,12-20,12,20,31.614528798322958,1863.0000000000002
22.612368,114.027969,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:33:15,12-20,12,20,31.614528798322958,1863.0000000000002
22.61311700000001,114.02721399999999,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:33:25,12-20,12,20,31.614528798322958,1863.0000000000002
22.612984,114.026932,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:33:35,12-20,12,20,31.614528798322958,1863.0000000000002
22.612867,114.02696999999999,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:33:45,12-20,12,20,31.614528798322958,1863.0000000000002
22.612801,114.027069,1,False,2199,False,dodBcDpez8w=,2016-06-13 12:33:55,12-20,12,20,31.614528798322958,1863.0000000000002
22.612801,114.027069,0,True,2199,False,dodBcDpez8w=,2016-06-13 12:34:05,12-20,12,20,31.614528798322958,1863.0000000000002
22.62685,113.80981399999999,1,False,68764,True,eEfgV+qQ7Q8=,2016-06-13 10:58:30,12-16,12,16,32.19416226260622,1922.0000000000002
22.625816,113.80988300000001,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 10:58:50,12-16,12,16,32.19416226260622,1922.0000000000002
22.624149,113.807083,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 10:59:10,12-16,12,16,32.19416226260622,1922.0000000000002
22.622066,113.807533,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 10:59:30,12-16,12,16,32.19416226260622,1922.0000000000002
22.618717,113.80946399999999,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 10:59:51,12-16,12,16,32.19416226260622,1922.0000000000002
22.615351,113.811348,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:00:11,12-16,12,16,32.19416226260622,1922.0000000000002
22.612133,113.813148,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:00:31,12-16,12,16,32.19416226260622,1922.0000000000002
22.610117000000002,113.81568100000001,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:00:51,12-16,12,16,32.19416226260622,1922.0000000000002
22.610649,113.818832,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:01:11,12-16,12,16,32.19416226260622,1922.0000000000002
22.6129,113.82101399999999,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:01:31,12-16,12,16,32.19416226260622,1922.0000000000002
22.614616,113.824532,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:01:51,12-16,12,16,32.19416226260622,1922.0000000000002
22.616301,113.82811699999999,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:02:11,12-16,12,16,32.19416226260622,1922.0000000000002
22.621651,113.84333000000001,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:03:31,12-16,12,16,32.19416226260622,1922.0000000000002
22.62531700000001,113.85181399999999,1,False,68764,False,eEfgV+qQ7Q8=,2016-06-13 11:04:31,12-17,12,17,32.19416226260622,1922.0000000000002
